uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
na,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.na,collectie:parameter,Na,Natrium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nacl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nacl,collectie:parameter,NaCl,Zoutgehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
naftaleen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.naftaleen,collectie:parameter,naftaleen,naftaleen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
naft,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.naft,collectie:parameter,Naft,Naftaleen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
naproxen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.naproxen,collectie:parameter,Naproxen,Naproxen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nb_b,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nb_b,collectie:parameter,nB_B,n-Butylbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nh4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nh4,collectie:parameter,NH4,Ammonium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ni,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ni,collectie:parameter,Ni,Nikkel,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nicosulfuron,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nicosulfuron,collectie:parameter,Nicosulfuron,Nicosulfuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
niet_ion_detergenten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.niet_ion_detergenten,collectie:parameter,niet_ion_detergenten,niet ionische detergenten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nirs,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nirs,collectie:parameter,nirs,NIRS,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nir_spectrale_absorptie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nir_spectrale_absorptie,collectie:parameter,nir_spectrale_absorptie,NIR spectrale absorptie Log 1/R,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nkj,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nkj,collectie:parameter,NKj,Kjeldahlstikstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
nn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.nn,collectie:parameter,NN,nitraat + nitriet,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
no2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.no2,collectie:parameter,NO2,Nitriet,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
no3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.no3,collectie:parameter,NO3,Nitraat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
np_b,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.np_b,collectie:parameter,nP_B,n-Propylbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
npoc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.npoc,collectie:parameter,NPOC,Niet Purgeerbare Organische Koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
n_totaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.n_totaal,collectie:parameter,N_totaal,Totale stikstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ntu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ntu,collectie:parameter,NTU,Turbiditeit,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
o2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.o2,collectie:parameter,O2,Opgeloste zuurstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
o_clt,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.o_clt,collectie:parameter,o_ClT,o-Chloortolueen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
o_dcb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.o_dcb,collectie:parameter,o_DCB,o-Dichloorbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
oh,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.oh,collectie:parameter,OH,Hydroxide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
oogstresten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.oogstresten,collectie:parameter,oogstresten,Oogstresten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
op_ddd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.op_ddd,collectie:parameter,op_DDD,op-DDD,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
op_dde,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.op_dde,collectie:parameter,op_DDE,op-DDE,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
op_ddt,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.op_ddt,collectie:parameter,op_DDT,op-DDT,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
organische_c_perc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.organische_c_perc,collectie:parameter,organische_c_perc,Organische C - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
organische_c_voorraad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.organische_c_voorraad,collectie:parameter,organische_c_voorraad,Organische C - voorraad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
organische_koolstof,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.organische_koolstof,collectie:parameter,Organische_koolstof,Organische koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
organische_stof,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.organische_stof,collectie:parameter,organische_stof,Organische stof - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
oxadia,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.oxadia,collectie:parameter,oxadia,oxadiazion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
oxamyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.oxamyl,collectie:parameter,Oxamyl,Oxamyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
o_x,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.o_x,collectie:parameter,o_X,o-Xyleen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
oxyd_o2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.oxyd_o2,collectie:parameter,Oxyd_O2,Oxideerbaarheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p2o5,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p2o5,collectie:parameter,P2O5,Orthofosfaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p37dmoa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p37dmoa,collectie:parameter,P37DMOA,perfluor-3-7-dimethyloctaanzuur (P37DMOA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pak_tot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pak_tot,collectie:parameter,PAK_tot,Polycyclische aromatische koolwaterstoffen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
paracetamol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.paracetamol,collectie:parameter,Paracetamol,Paracetamol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
parathion_ethyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.parathion_ethyl,collectie:parameter,parathion_ethyl,parathion-ethyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
parathion_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.parathion_methyl,collectie:parameter,parathion_methyl,parathion-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pathstaph,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pathstaph,collectie:parameter,PathStaph,Pathogene staphylococcen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pb,collectie:parameter,Pb,Lood,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p,collectie:parameter,P,Fosfor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_101,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_101,collectie:parameter,PCB_101,PCB 101,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_118,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_118,collectie:parameter,PCB_118,PCB 118,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_138,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_138,collectie:parameter,PCB_138,PCB 138,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_153,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_153,collectie:parameter,PCB_153,PCB 153,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_180,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_180,collectie:parameter,PCB_180,PCB 180,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_28,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_28,collectie:parameter,PCB_28,PCB 28,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pcb_52,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pcb_52,collectie:parameter,PCB_52,PCB 52,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p_clt,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p_clt,collectie:parameter,p_ClT,p-Chloortolueen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
p_dcb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.p_dcb,collectie:parameter,p_DCB,p-Dichloorbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pe,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pe,collectie:parameter,PE,oliën en vetten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pendimethalin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pendimethalin,collectie:parameter,pendimethalin,pendimethalin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pentoxifylline,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pentoxifylline,collectie:parameter,Pentoxifylline,Pentoxifylline,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
per,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.per,collectie:parameter,Per,tetrachlooretheen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
percent_afwijkbalans,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.percent_afwijkbalans,collectie:parameter,percent_AfwijkBalans,AfwijkingBalans%,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pest_tot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pest_tot,collectie:parameter,pest_tot,Pesticiden Totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pethoxamide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pethoxamide,collectie:parameter,Pethoxamide,Pethoxamide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfas_efsa_4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfas_efsa_4,collectie:parameter,PFAS_EFSA_4,PFAS (EFSA-4),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfas_eu_dwrl_20,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfas_eu_dwrl_20,collectie:parameter,PFAS_EU_DWRL_20,PFAS (EU DWRL-20),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfba,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfba,collectie:parameter,PFBA,perfluorbutaanzuur (PFBA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfbsa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfbsa,collectie:parameter,PFBSA,perfluorbutaansulfonamide (PFBSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfbs,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfbs,collectie:parameter,PFBS,perfluorbutaansulfonzuur (PFBS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfda,collectie:parameter,PFDA,perfluordecaanzuur (PFDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfdoda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfdoda,collectie:parameter,PFDoDA,perfluor-n-dodecaanzuur (PFDoDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfdods,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfdods,collectie:parameter,PFDoDS,perfluor-n-dodecaansulfonzuur (PFDoDS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfds,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfds,collectie:parameter,PFDS,perfluor-n-decaansulfonzuur (PFDS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfechs,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfechs,collectie:parameter,PFECHS,perfluor-4-ethylcyclohexaansulfonzuur (PFECHS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhpa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhpa,collectie:parameter,PFHpA,perfluorheptaanzuur (PFHpA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhps,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhps,collectie:parameter,PFHpS,perfluorheptaansulfonzuur (PFHpS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxa,collectie:parameter,PFHxA,perfluorhexaanzuur (PFHxA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxda,collectie:parameter,PFHxDA,perfluorhexadecaanzuur (PFHxDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxsa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxsa,collectie:parameter,PFHxSA,perfluorhexaansulfonamide (PFHxSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxs,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxs,collectie:parameter,PFHxS,perfluorhexaansulfonzuur (PFHxS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxsbranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxsbranched,collectie:parameter,PFHxSbranched,totaal perfluorhexaansulfonzuur (vertakt) (PFHxSbranchedl),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfhxstotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfhxstotal,collectie:parameter,PFHxStotal,totaal perfluorhexaansulfonzuur (lineair + vertakt) (PFHxStotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfmoaa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfmoaa,collectie:parameter,PFMOAA,perfluor-2-methoxyazijnzuur (PFMOAA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfmoba,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfmoba,collectie:parameter,PFMOBA,perfluor-4-methoxybutaanzuur (PFMOBA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfmopra,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfmopra,collectie:parameter,PFMOPrA,perfluor-3-methoxypropaanzuur (PFMOPrA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfna,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfna,collectie:parameter,PFNA,perfluornonaanzuur (PFNA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfns,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfns,collectie:parameter,PFNS,perfluornonaansulfonzuur (PFNS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfo2hxa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfo2hxa,collectie:parameter,PFO2HxA,"perfluor-3,5-dioxahexaanzuur  (PFO2HxA)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfo3oa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfo3oa,collectie:parameter,PFO3OA,"perfluor-3,5,7-trioxaoctaanzuur (PFO3OA)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfo4da,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfo4da,collectie:parameter,PFO4DA,"perfluor-3,5,7,9-tetraoxadecaanzuur (PFO4DA)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfoa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfoa,collectie:parameter,PFOA,perfluoroctaanzuur (PFOA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfoabranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfoabranched,collectie:parameter,PFOAbranched,perfluor-n-octaanzuur vertakt (PFOAbranched),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfoatotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfoatotal,collectie:parameter,PFOAtotal,totaal perfluor-n-octaanzuur (lineair + vertakt) (PFOAtotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfoda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfoda,collectie:parameter,PFODA,perfluoroctadecaanzuur (PFODA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfosaa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfosaa,collectie:parameter,PFOSAA,perfluoroctaansulfonamidoazijnzuur (PFOSAA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfosa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfosa,collectie:parameter,PFOSA,perfluoroctaansulfonamide (PFOSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfosabranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfosabranched,collectie:parameter,PFOSAbranched,perfluoroctaansulfonamide vertakt (PFOSAbranched),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfosatotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfosatotal,collectie:parameter,PFOSAtotal,totaal perfluoroctaansulfonamide (lineair + vertakt) (PFOSAtotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfos,collectie:parameter,PFOS,perfluoroctaansulfonzuur (PFOS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfosbranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfosbranched,collectie:parameter,PFOSbranched,perfluor-n-octaansulfonzuur vertakt (PFOSbranched),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfostotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfostotal,collectie:parameter,PFOStotal,totaal perfluor-n-octaansulfonzuur (lineair + vertakt) (PFOStotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfpea,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfpea,collectie:parameter,PFPeA,perfluorpentaanzuur (PFPeA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfpeda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfpeda,collectie:parameter,PFPeDA,perfluor-n-pentadecaanzuur (PFPeDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfpes,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfpes,collectie:parameter,PFPeS,perfluorpentaansulfonzuur (PFPeS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pfteda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pfteda,collectie:parameter,PFTeDA,perfluor-n-tetradecaanzuur (PFTeDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
pftrda,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.pftrda,collectie:parameter,PFTrDA,perfluor-n-tridecaanzuur (PFTrDA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
